Vendedor ID;Key_Calendario;Pais;Ciudad;Cliente ID;Key_Presupuesto;Transaccion ID;Producto ID;Num Serie;Lista Precio;Ventas;Margen Bruto;Utilidad;Cliente;CP;Latitude;Longitude;Mercado;Miembro;Capital;Area(km2);Poblacion(mio);Crecimiento Pob.;Moneda;Inflacion;Nombre Oficial del Pais;Fecha;Año;Semestre;Trimestre;Mes;Periodo;Mes número;Semana;Día;Día de la semana;Vendedor;Distribuidor ID
2008;40890;Canada;Montreal;1085;2011|12;1470;5000;16110;6999;5550;1866;0,33621621621622;Jupiter International;;;;Americas;OECD;Ottawa;9 970 610;34.36;0.82%;Dollar;Not known;;13/12/2011;2011;2;4;dic.;dic. 2011;12;51;13;mar.;Clark Kent;A5
2008;39684;Canada;Montreal;1002;2008|8;1211;3000;13081;3299;2400;1128;0,47;Adder Inc.;;;;Americas;OECD;Ottawa;9 970 610;34.36;0.82%;Dollar;Not known;;24/08/2008;2008;2;3;ago.;ago. 2008;8;35;24;dom.;Clark Kent;A5
2008;40693;Canada;Montreal;1085;2011|5;1438;5000;16058;6999;4600;1886;0,41;Jupiter International;;;;Americas;OECD;Ottawa;9 970 610;34.36;0.82%;Dollar;Not known;;30/05/2011;2011;1;2;may.;may. 2011;5;23;30;lun.;Clark Kent;A5
2008;39477;Canada;Montreal;1085;2008|1;1161;3000;13010;3299;2679;1259;0,46995147443076;Jupiter International;;;;Americas;OECD;Ottawa;9 970 610;34.36;0.82%;Dollar;Not known;;30/01/2008;2008;1;1;ene.;ene. 2008;1;5;30;mié.;Clark Kent;A5
2008;39014;Japan;Kyoto;1128;2006|10;1072;1000;11093;1299;1210;678;0,5603305785124;Pei-Akei Bank;;;;Asia & Australia;OECD;Tokyo;377 815;127.37;-0.19%;Yen;Not known;;24/10/2006;2006;2;4;oct.;oct. 2006;10;43;24;mar.;Clark Kent;A5
2008;40023;Canada;Montreal;1085;2009|7;1293;4000;14057;4599;3690;1808;0,489972899729;Jupiter International;;;;Americas;OECD;Ottawa;9 970 610;34.36;0.82%;Dollar;Not known;;29/07/2009;2009;2;3;jul.;jul. 2009;7;31;29;mié.;Clark Kent;A5
2008;40590;Japan;Kyoto;1128;2011|2;1412;5000;16016;6999;6733;2337;0,34709639091044;Pei-Akei Bank;;;;Asia & Australia;OECD;Tokyo;377 815;127.37;-0.19%;Yen;Not known;;16/02/2011;2011;1;1;feb.;feb. 2011;2;8;16;mié.;Clark Kent;A5
2008;40672;Canada;Montreal;1085;2011|5;1433;5000;16050;6999;4550;1866;0,41010989010989;Jupiter International;;;;Americas;OECD;Ottawa;9 970 610;34.36;0.82%;Dollar;Not known;;09/05/2011;2011;1;2;may.;may. 2011;5;20;9;lun.;Clark Kent;A5
2008;40406;Japan;Kyoto;1128;2010|8;1377;5000;15007;5999;5699;2337;0,41007194244604;Pei-Akei Bank;;;;Asia & Australia;OECD;Tokyo;377 815;127.37;-0.19%;Yen;Not known;;16/08/2010;2010;2;3;ago.;ago. 2010;8;34;16;lun.;Clark Kent;A5
2008;40328;Canada;Montreal;1085;2010|5;1366;5000;15042;5999;4600;1886;0,41;Jupiter International;;;;Americas;OECD;Ottawa;9 970 610;34.36;0.82%;Dollar;Not known;;30/05/2010;2010;1;2;may.;may. 2010;5;23;30;dom.;Clark Kent;A5
2008;40542;Canada;Montreal;1085;2010|12;1396;5000;15042;5999;4600;1886;0,41;Jupiter International;;;;Americas;OECD;Ottawa;9 970 610;34.36;0.82%;Dollar;Not known;;30/12/2010;2010;2;4;dic.;dic. 2010;12;53;30;jue.;Clark Kent;A5
2008;40771;Japan;Kyoto;1128;2011|8;1451;5000;16076;6999;5699;2337;0,41007194244604;Pei-Akei Bank;;;;Asia & Australia;OECD;Tokyo;377 815;127.37;-0.19%;Yen;Not known;;16/08/2011;2011;2;3;ago.;ago. 2011;8;34;16;mar.;Clark Kent;A5
2008;40907;Canada;Montreal;1085;2011|12;1474;5000;16118;6999;5600;1886;0,33678571428571;Jupiter International;;;;Americas;OECD;Ottawa;9 970 610;34.36;0.82%;Dollar;Not known;;30/12/2011;2011;2;4;dic.;dic. 2011;12;53;30;vie.;Clark Kent;A5
2008;40023;Canada;Montreal;1085;2009|7;1293;4000;14056;4599;3690;1808;0,489972899729;Jupiter International;;;;Americas;OECD;Ottawa;9 970 610;34.36;0.82%;Dollar;Not known;;29/07/2009;2009;2;3;jul.;jul. 2009;7;31;29;mié.;Clark Kent;A5
2008;40307;Canada;Montreal;1085;2010|5;1361;5000;15034;5999;4550;1866;0,41010989010989;Jupiter International;;;;Americas;OECD;Ottawa;9 970 610;34.36;0.82%;Dollar;Not known;;09/05/2010;2010;1;2;may.;may. 2010;5;20;9;dom.;Clark Kent;A5
2008;38958;Japan;Kyoto;1128;2006|8;1057;1000;11075;1299;1290;722;0,55968992248062;Pei-Akei Bank;;;;Asia & Australia;OECD;Tokyo;377 815;127.37;-0.19%;Yen;Not known;;29/08/2006;2006;2;3;ago.;ago. 2006;8;35;29;mar.;Clark Kent;A5
2008;39808;U.S.A.;Lincoln;1082;2008|12;1242;3000;13128;3299;2430;1142;0,46995884773663;Infax;;40,813602;-96,672446;Americas;OECD;Washington D.C.;9 372 614;310.87;0.98%;US Dollar;Not known;United States of America;26/12/2008;2008;2;4;dic.;dic. 2008;12;52;26;vie.;Clark Kent;A5
2008;39856;Japan;Kyoto;1128;2009|2;1255;4000;14005;4599;3899;1911;0,49012567324955;Pei-Akei Bank;;;;Asia & Australia;OECD;Tokyo;377 815;127.37;-0.19%;Yen;Not known;;12/02/2009;2009;1;1;feb.;feb. 2009;2;7;12;jue.;Clark Kent;A5
2008;40525;Canada;Montreal;1085;2010|12;1392;5000;15034;5999;4550;1866;0,41010989010989;Jupiter International;;;;Americas;OECD;Ottawa;9 970 610;34.36;0.82%;Dollar;Not known;;13/12/2010;2010;2;4;dic.;dic. 2010;12;51;13;lun.;Clark Kent;A5
2008;40225;Japan;Kyoto;1128;2010|2;1340;5000;15007;5999;5699;2337;0,41007194244604;Pei-Akei Bank;;;;Asia & Australia;OECD;Tokyo;377 815;127.37;-0.19%;Yen;Not known;;16/02/2010;2010;1;1;feb.;feb. 2010;2;8;16;mar.;Clark Kent;A5
2028;40622;France;Paris;1040;2011|3;1420;5000;16025;6999;4900;1927;0,39326530612245;Crédit Bayonnais;312 37;;;Europe & Africa;OECD;Paris;543 965;65.82;0.56%;Euro;1.99%;French Republic;20/03/2011;2011;1;1;mar.;mar. 2011;3;13;20;dom.;Paul Dupont;A2
2028;38985;France;Paris;1040;2006|9;1064;1000;11082;1299;900;504;0,56;Crédit Bayonnais;312 37;;;Europe & Africa;OECD;Paris;543 965;65.82;0.56%;Euro;1.99%;French Republic;25/09/2006;2006;2;3;sep.;sep. 2006;9;39;25;lun.;Paul Dupont;A2
2028;40202;Tajikistan;Dusjanbe;1158;2010|1;1334;5000;15001;5999;4550;1866;0,41010989010989;The Asian Trade House;;;;Asia & Australia;Prev. Soviet Rep.;Dusjanbe;143 000;7.07;1.88%;Rubl;Not known;Republic of Tajikistan;24/01/2010;2010;1;1;ene.;ene. 2010;1;5;24;dom.;Paul Dupont;A2
2028;39822;Kazakstan;Alma-Ata;1046;2009|1;1246;2000;12098;2699;2450;1201;0,49020408163265;Cyberbank;;;;;Others;;;;;;;;09/01/2009;2009;1;1;ene.;ene. 2009;1;2;9;vie.;Paul Dupont;A2
2028;40257;France;Paris;1040;2010|3;1348;5000;15016;5999;4700;1927;0,41;Crédit Bayonnais;312 37;;;Europe & Africa;OECD;Paris;543 965;65.82;0.56%;Euro;1.99%;French Republic;20/03/2010;2010;1;1;mar.;mar. 2010;3;12;20;sáb.;Paul Dupont;A2
2028;40567;Tajikistan;Dusjanbe;1158;2011|1;1405;5000;16010;6999;6660;1866;0,28018018018018;The Asian Trade House;;;;Asia & Australia;Prev. Soviet Rep.;Dusjanbe;143 000;7.07;1.88%;Rubl;Not known;Republic of Tajikistan;24/01/2011;2011;1;1;ene.;ene. 2011;1;5;24;lun.;Paul Dupont;A2
2028;40806;France;Paris;1040;2011|9;1454;5000;16085;6999;4700;1927;0,41;Crédit Bayonnais;312 37;;;Europe & Africa;OECD;Paris;543 965;65.82;0.56%;Euro;1.99%;French Republic;20/09/2011;2011;2;3;sep.;sep. 2011;9;39;20;mar.;Paul Dupont;A2
2028;39291;Japan;Tokyo;1122;2007|7;1123;2000;12046;2199;1940;698;0,35979381443299;Newzda;;;;Asia & Australia;OECD;Tokyo;377 815;127.37;-0.19%;Yen;Not known;;28/07/2007;2007;2;3;jul.;jul. 2007;7;30;28;sáb.;Paul Dupont;A2
2028;40383;Tajikistan;Dusjanbe;1158;2010|7;1374;5000;15001;5999;4550;1866;0,41010989010989;The Asian Trade House;;;;Asia & Australia;Prev. Soviet Rep.;Dusjanbe;143 000;7.07;1.88%;Rubl;Not known;Republic of Tajikistan;24/07/2010;2010;2;3;jul.;jul. 2010;7;30;24;sáb.;Paul Dupont;A2
2028;39351;Tajikistan;Dusjanbe;1158;2007|9;1131;2000;12062;2199;2189;788;0,3599817268159;The Asian Trade House;;;;Asia & Australia;Prev. Soviet Rep.;Dusjanbe;143 000;7.07;1.88%;Rubl;Not known;Republic of Tajikistan;26/09/2007;2007;2;3;sep.;sep. 2007;9;39;26;mié.;Paul Dupont;A2
2028;40748;Tajikistan;Dusjanbe;1158;2011|7;1447;5000;16070;6999;4550;1866;0,41010989010989;The Asian Trade House;;;;Asia & Australia;Prev. Soviet Rep.;Dusjanbe;143 000;7.07;1.88%;Rubl;Not known;Republic of Tajikistan;24/07/2011;2011;2;3;jul.;jul. 2011;7;31;24;dom.;Paul Dupont;A2
2028;40014;France;Paris;1040;2009|7;1292;4000;14055;4599;3600;1764;0,49;Crédit Bayonnais;312 37;;;Europe & Africa;OECD;Paris;543 965;65.82;0.56%;Euro;1.99%;French Republic;20/07/2009;2009;2;3;jul.;jul. 2009;7;30;20;lun.;Paul Dupont;A2
2028;39768;Kazakstan;Alma-Ata;1046;2008|11;1232;3000;13112;3299;2799;1316;0,47016791711325;Cyberbank;;;;;Others;;;;;;;;16/11/2008;2008;2;4;nov.;nov. 2008;11;47;16;dom.;Paul Dupont;A2
2028;40441;France;Paris;1040;2010|9;1380;5000;15016;5999;4700;1927;0,41;Crédit Bayonnais;312 37;;;Europe & Africa;OECD;Paris;543 965;65.82;0.56%;Euro;1.99%;French Republic;20/09/2010;2010;2;3;sep.;sep. 2010;9;39;20;lun.;Paul Dupont;A2
2021;40636;Oman;Muscat;1164;2011|4;1424;5000;16035;6999;5100;2009;0,39392156862745;The Asian Trade House;;;;Asia & Australia;Asia;Masqat;300 000;2.69;3.14%;Rial;Not known;Sultanate of Oman;03/04/2011;2011;1;2;abr.;abr. 2011;4;15;3;dom.;Lucky Luke;A6
2021;39224;Czechia;Prag;1043;2007|5;1113;2000;12035;2199;1889;680;0,35997882477501;Cyberbank;;;;Europe & Africa;OECD;Prague;78 864;10.52;-0.09%;Koruna;Not known;Czech Republic;22/05/2007;2007;1;2;may.;may. 2007;5;21;22;mar.;Lucky Luke;A6
2021;40636;Oman;Muscat;1164;2011|4;1424;5000;16037;6999;5100;2009;0,39392156862745;The Asian Trade House;;;;Asia & Australia;Asia;Masqat;300 000;2.69;3.14%;Rial;Not known;Sultanate of Oman;03/04/2011;2011;1;2;abr.;abr. 2011;4;15;3;dom.;Lucky Luke;A6
2021;39342;Brunei;Tutong;1064;2007|9;1130;2000;12061;2199;2000;720;0,36;Exotic Spice Trading;;;;Asia & Australia;Asia;Bandar Seri Begawan;5 765;0.41;1.76%;Dollar;Not known;Brunei Darussalam;17/09/2007;2007;2;3;sep.;sep. 2007;9;38;17;lun.;Lucky Luke;A6
2021;39190;Oman;Muscat;1164;2007|4;1108;2000;12028;2199;1640;590;0,35975609756098;The Asian Trade House;;;;Asia & Australia;Asia;Masqat;300 000;2.69;3.14%;Rial;Not known;Sultanate of Oman;18/04/2007;2007;1;2;abr.;abr. 2007;4;16;18;mié.;Lucky Luke;A6
2021;40636;Oman;Muscat;1164;2011|4;1424;5000;16036;6999;5100;2009;0,39392156862745;The Asian Trade House;;;;Asia & Australia;Asia;Masqat;300 000;2.69;3.14%;Rial;Not known;Sultanate of Oman;03/04/2011;2011;1;2;abr.;abr. 2011;4;15;3;dom.;Lucky Luke;A6
2021;39190;Oman;Muscat;1164;2007|4;1108;2000;12029;2199;1640;590;0,35975609756098;The Asian Trade House;;;;Asia & Australia;Asia;Masqat;300 000;2.69;3.14%;Rial;Not known;Sultanate of Oman;18/04/2007;2007;1;2;abr.;abr. 2007;4;16;18;mié.;Lucky Luke;A6
2021;39190;Oman;Muscat;1164;2007|4;1108;2000;12030;2199;1640;590;0,35975609756098;The Asian Trade House;;;;Asia & Australia;Asia;Masqat;300 000;2.69;3.14%;Rial;Not known;Sultanate of Oman;18/04/2007;2007;1;2;abr.;abr. 2007;4;16;18;mié.;Lucky Luke;A6
2021;39190;Oman;Muscat;1164;2007|4;1108;2000;12027;2199;1640;590;0,35975609756098;The Asian Trade House;;;;Asia & Australia;Asia;Masqat;300 000;2.69;3.14%;Rial;Not known;Sultanate of Oman;18/04/2007;2007;1;2;abr.;abr. 2007;4;16;18;mié.;Lucky Luke;A6
2021;40636;Oman;Muscat;1164;2011|4;1424;5000;16034;6999;5100;2009;0,39392156862745;The Asian Trade House;;;;Asia & Australia;Asia;Masqat;300 000;2.69;3.14%;Rial;Not known;Sultanate of Oman;03/04/2011;2011;1;2;abr.;abr. 2011;4;15;3;dom.;Lucky Luke;A6
2021;39976;U.S.A.;New York;1083;2009|6;1284;4000;14047;4599;3490;1710;0,48997134670487;Jupiter International;;40,695634;-73,988951;Americas;OECD;Washington D.C.;9 372 614;310.87;0.98%;US Dollar;Not known;United States of America;12/06/2009;2009;1;2;jun.;jun. 2009;6;24;12;vie.;Lucky Luke;A6
2021;40660;Japan;Kobe;1086;2011|4;1430;5000;16044;6999;5639;2312;0,41000177336407;Kilimanjaro Photo Film;;;;Asia & Australia;OECD;Tokyo;377 815;127.37;-0.19%;Yen;Not known;;27/04/2011;2011;1;2;abr.;abr. 2011;4;18;27;mié.;Lucky Luke;A6
2021;40846;Oman;Muscat;1164;2011|10;1460;5000;16097;6999;5680;2009;0,35369718309859;The Asian Trade House;;;;Asia & Australia;Asia;Masqat;300 000;2.69;3.14%;Rial;Not known;Sultanate of Oman;30/10/2011;2011;2;4;oct.;oct. 2011;10;45;30;dom.;Lucky Luke;A6
2021;40871;Japan;Kobe;1086;2011|11;1465;5000;16103;6999;5639;2312;0,41000177336407;Kilimanjaro Photo Film;;;;Asia & Australia;OECD;Tokyo;377 815;127.37;-0.19%;Yen;Not known;;24/11/2011;2011;2;4;nov.;nov. 2011;11;48;24;jue.;Lucky Luke;A6
2021;40660;Japan;Kobe;1086;2011|4;1430;5000;16043;6999;5639;2312;0,41000177336407;Kilimanjaro Photo Film;;;;Asia & Australia;OECD;Tokyo;377 815;127.37;-0.19%;Yen;Not known;;27/04/2011;2011;1;2;abr.;abr. 2011;4;18;27;mié.;Lucky Luke;A6
2021;39360;Japan;Kobe;1086;2007|10;1132;2000;12063;2199;1910;688;0,36020942408377;Kilimanjaro Photo Film;;;;Asia & Australia;OECD;Tokyo;377 815;127.37;-0.19%;Yen;Not known;;05/10/2007;2007;2;4;oct.;oct. 2007;10;40;5;vie.;Lucky Luke;A6
2021;40846;Oman;Muscat;1164;2011|10;1460;5000;16095;6999;5680;2009;0,35369718309859;The Asian Trade House;;;;Asia & Australia;Asia;Masqat;300 000;2.69;3.14%;Rial;Not known;Sultanate of Oman;30/10/2011;2011;2;4;oct.;oct. 2011;10;45;30;dom.;Lucky Luke;A6
2021;39958;Brunei;Tutong;1064;2009|5;1280;4000;14040;4599;3640;1784;0,49010989010989;Exotic Spice Trading;;;;Asia & Australia;Asia;Bandar Seri Begawan;5 765;0.41;1.76%;Dollar;Not known;Brunei Darussalam;25/05/2009;2009;1;2;may.;may. 2009;5;22;25;lun.;Lucky Luke;A6
2021;40846;Oman;Muscat;1164;2011|10;1460;5000;16096;6999;5680;2009;0,35369718309859;The Asian Trade House;;;;Asia & Australia;Asia;Masqat;300 000;2.69;3.14%;Rial;Not known;Sultanate of Oman;30/10/2011;2011;2;4;oct.;oct. 2011;10;45;30;dom.;Lucky Luke;A6
2021;39410;Sweden;Oskarshamn;1059;2007|11;1144;2000;12078;2199;1769;637;0,36009044657999;Ergo Motors;;;;Europe & Africa;OECD;Stockholm;449 964;9.42;0.48%;Krona;2.10%;Kingdom of Sweden;24/11/2007;2007;2;4;nov.;nov. 2007;11;47;24;sáb.;Lucky Luke;A6
2021;40846;Oman;Muscat;1164;2011|10;1460;5000;16094;6999;5680;2009;0,35369718309859;The Asian Trade House;;;;Asia & Australia;Asia;Masqat;300 000;2.69;3.14%;Rial;Not known;Sultanate of Oman;30/10/2011;2011;2;4;oct.;oct. 2011;10;45;30;dom.;Lucky Luke;A6
2021;38990;Oman;Muscat;1164;2006|9;1065;1000;11083;1299;900;504;0,56;The Asian Trade House;;;;Asia & Australia;Asia;Masqat;300 000;2.69;3.14%;Rial;Not known;Sultanate of Oman;30/09/2006;2006;2;3;sep.;sep. 2006;9;39;30;sáb.;Lucky Luke;A6
2021;40271;Oman;Muscat;1164;2010|4;1352;5000;15023;5999;4900;2009;0,41;The Asian Trade House;;;;Asia & Australia;Asia;Masqat;300 000;2.69;3.14%;Rial;Not known;Sultanate of Oman;03/04/2010;2010;1;2;abr.;abr. 2010;4;14;3;sáb.;Lucky Luke;A6
2021;40271;Oman;Muscat;1164;2010|4;1352;5000;15022;5999;4900;2009;0,41;The Asian Trade House;;;;Asia & Australia;Asia;Masqat;300 000;2.69;3.14%;Rial;Not known;Sultanate of Oman;03/04/2010;2010;1;2;abr.;abr. 2010;4;14;3;sáb.;Lucky Luke;A6
2021;40295;Japan;Kobe;1086;2010|4;1358;5000;15029;5999;5639;2312;0,41000177336407;Kilimanjaro Photo Film;;;;Asia & Australia;OECD;Tokyo;377 815;127.37;-0.19%;Yen;Not known;;27/04/2010;2010;1;2;abr.;abr. 2010;4;18;27;mar.;Lucky Luke;A6
2021;40271;Oman;Muscat;1164;2010|4;1352;5000;15021;5999;4900;2009;0,41;The Asian Trade House;;;;Asia & Australia;Asia;Masqat;300 000;2.69;3.14%;Rial;Not known;Sultanate of Oman;03/04/2010;2010;1;2;abr.;abr. 2010;4;14;3;sáb.;Lucky Luke;A6
2021;39660;Oman;Muscat;1164;2008|7;1205;3000;13071;3299;2750;1293;0,47018181818182;The Asian Trade House;;;;Asia & Australia;Asia;Masqat;300 000;2.69;3.14%;Rial;Not known;Sultanate of Oman;31/07/2008;2008;2;3;jul.;jul. 2008;7;31;31;jue.;Lucky Luke;A6
2021;39744;Sweden;Oskarshamn;1059;2008|10;1226;3000;13104;3299;2400;1128;0,47;Ergo Motors;;;;Europe & Africa;OECD;Stockholm;449 964;9.42;0.48%;Krona;2.10%;Kingdom of Sweden;23/10/2008;2008;2;4;oct.;oct. 2008;10;43;23;jue.;Lucky Luke;A6
2021;40509;Japan;Kobe;1086;2010|11;1388;5000;15030;5999;5639;2312;0,41000177336407;Kilimanjaro Photo Film;;;;Asia & Australia;OECD;Tokyo;377 815;127.37;-0.19%;Yen;Not known;;27/11/2010;2010;2;4;nov.;nov. 2010;11;48;27;sáb.;Lucky Luke;A6
2021;39739;Oman;Muscat;1164;2008|10;1225;3000;13103;3299;3230;1518;0,46996904024768;The Asian Trade House;;;;Asia & Australia;Asia;Masqat;300 000;2.69;3.14%;Rial;Not known;Sultanate of Oman;18/10/2008;2008;2;4;oct.;oct. 2008;10;42;18;sáb.;Lucky Luke;A6
2021;40481;Oman;Muscat;1164;2010|10;1385;5000;15022;5999;4900;2009;0,41;The Asian Trade House;;;;Asia & Australia;Asia;Masqat;300 000;2.69;3.14%;Rial;Not known;Sultanate of Oman;30/10/2010;2010;2;4;oct.;oct. 2010;10;44;30;sáb.;Lucky Luke;A6
2021;40295;Japan;Kobe;1086;2010|4;1358;5000;15030;5999;5639;2312;0,41000177336407;Kilimanjaro Photo Film;;;;Asia & Australia;OECD;Tokyo;377 815;127.37;-0.19%;Yen;Not known;;27/04/2010;2010;1;2;abr.;abr. 2010;4;18;27;mar.;Lucky Luke;A6
2021;40481;Oman;Muscat;1164;2010|10;1385;5000;15024;5999;4900;2009;0,41;The Asian Trade House;;;;Asia & Australia;Asia;Masqat;300 000;2.69;3.14%;Rial;Not known;Sultanate of Oman;30/10/2010;2010;2;4;oct.;oct. 2010;10;44;30;sáb.;Lucky Luke;A6
2021;40874;Japan;Kobe;1086;2011|11;1466;5000;16104;6999;5639;2312;0,41000177336407;Kilimanjaro Photo Film;;;;Asia & Australia;OECD;Tokyo;377 815;127.37;-0.19%;Yen;Not known;;27/11/2011;2011;2;4;nov.;nov. 2011;11;49;27;dom.;Lucky Luke;A6
2021;40481;Oman;Muscat;1164;2010|10;1385;5000;15021;5999;4900;2009;0,41;The Asian Trade House;;;;Asia & Australia;Asia;Masqat;300 000;2.69;3.14%;Rial;Not known;Sultanate of Oman;30/10/2010;2010;2;4;oct.;oct. 2010;10;44;30;sáb.;Lucky Luke;A6
2021;40481;Oman;Muscat;1164;2010|10;1385;5000;15023;5999;4900;2009;0,41;The Asian Trade House;;;;Asia & Australia;Asia;Masqat;300 000;2.69;3.14%;Rial;Not known;Sultanate of Oman;30/10/2010;2010;2;4;oct.;oct. 2010;10;44;30;sáb.;Lucky Luke;A6
2021;40506;Japan;Kobe;1086;2010|11;1387;5000;15029;5999;5639;2312;0,41000177336407;Kilimanjaro Photo Film;;;;Asia & Australia;OECD;Tokyo;377 815;127.37;-0.19%;Yen;Not known;;24/11/2010;2010;2;4;nov.;nov. 2010;11;48;24;mié.;Lucky Luke;A6
2021;40271;Oman;Muscat;1164;2010|4;1352;5000;15024;5999;4900;2009;0,41;The Asian Trade House;;;;Asia & Australia;Asia;Masqat;300 000;2.69;3.14%;Rial;Not known;Sultanate of Oman;03/04/2010;2010;1;2;abr.;abr. 2010;4;14;3;sáb.;Lucky Luke;A6
2029;40603;Japan;Tokyo;1138;2011|3;1415;5000;16020;6999;6800;1841;0,27073529411765;Shitoba;;;;Asia & Australia;OECD;Tokyo;377 815;127.37;-0.19%;Yen;Not known;;01/03/2011;2011;1;1;mar.;mar. 2011;3;10;1;mar.;Ricardo Gucci;A5
2029;39001;Japan;Tokyo;1138;2006|10;1068;1000;11089;1299;1250;700;0,56;Shitoba;;;;Asia & Australia;OECD;Tokyo;377 815;127.37;-0.19%;Yen;Not known;;11/10/2006;2006;2;4;oct.;oct. 2006;10;41;11;mié.;Ricardo Gucci;A5
2029;39230;Liechtenstein;Liechtenstein;1048;2007|5;1114;2000;12036;2199;1829;658;0,35975943138327;Cyberbank;;;;Europe & Africa;EFTA;Vaduz;160;0.04;0.70%;Franc;Not known;Principality of Liechtenstein;28/05/2007;2007;1;2;may.;may. 2007;5;22;28;lun.;Ricardo Gucci;A5
2029;40238;Japan;Tokyo;1138;2010|3;1343;5000;15011;5999;4490;1841;0,41002227171492;Shitoba;;;;Asia & Australia;OECD;Tokyo;377 815;127.37;-0.19%;Yen;Not known;;01/03/2010;2010;1;1;mar.;mar. 2010;3;10;1;lun.;Ricardo Gucci;A5
2029;40802;Japan;Tokyo;1138;2011|9;1451;5000;16080;6999;5550;1841;0,33171171171171;Shitoba;;;;Asia & Australia;OECD;Tokyo;377 815;127.37;-0.19%;Yen;Not known;;16/09/2011;2011;2;3;sep.;sep. 2011;9;38;16;vie.;Ricardo Gucci;A5
2029;40437;Japan;Tokyo;1138;2010|9;1377;5000;15011;5999;4490;1841;0,41002227171492;Shitoba;;;;Asia & Australia;OECD;Tokyo;377 815;127.37;-0.19%;Yen;Not known;;16/09/2010;2010;2;3;sep.;sep. 2010;9;38;16;jue.;Ricardo Gucci;A5
2036;40138;Kyrgyzstan;Bishkek;1157;2009|11;1317;4000;14092;4599;4240;2078;0,49009433962264;The Asian Trade House;;;;Asia & Australia;Prev. Soviet Rep.;Bisjkek;198 500;5.42;1.40%;Som;Not known;Kyrghyz Republic;21/11/2009;2009;2;4;nov.;nov. 2009;11;47;21;sáb.;Sven Svensson;A2
2036;39391;France;Nantes;1034;2007|11;1139;2000;12072;2199;1949;702;0,36018471010775;Carlsborg;;;;Europe & Africa;OECD;Paris;543 965;65.82;0.56%;Euro;1.99%;French Republic;05/11/2007;2007;2;4;nov.;nov. 2007;11;45;5;lun.;Sven Svensson;A2
2036;39279;Netherlands;Rotterdam;1062;2007|7;1121;2000;12044;2199;1580;569;0,36012658227848;Ergo Motors;;;;Europe & Africa;OECD;Amsterdam;41 863;16.65;0.41%;Euro;1.84%;Kingdom of the Netherlands;16/07/2007;2007;2;3;jul.;jul. 2007;7;29;16;lun.;Sven Svensson;A2
2036;39391;France;Nantes;1034;2007|11;1139;2000;12071;2199;1949;702;0,36018471010775;Carlsborg;;;;Europe & Africa;OECD;Paris;543 965;65.82;0.56%;Euro;1.99%;French Republic;05/11/2007;2007;2;4;nov.;nov. 2007;11;45;5;lun.;Sven Svensson;A2
2036;39391;France;Nantes;1034;2007|11;1139;2000;12073;2199;1949;702;0,36018471010775;Carlsborg;;;;Europe & Africa;OECD;Paris;543 965;65.82;0.56%;Euro;1.99%;French Republic;05/11/2007;2007;2;4;nov.;nov. 2007;11;45;5;lun.;Sven Svensson;A2
2036;39567;France;Nantes;1034;2008|4;1182;2000;12092;2499;2180;981;0,45;Carlsborg;;;;Europe & Africa;OECD;Paris;543 965;65.82;0.56%;Euro;1.99%;French Republic;29/04/2008;2008;1;2;abr.;abr. 2008;4;18;29;mar.;Sven Svensson;A2
2036;39034;France;Nantes;1034;2006|11;1077;1000;11098;1299;930;521;0,56021505376344;Carlsborg;;;;Europe & Africa;OECD;Paris;543 965;65.82;0.56%;Euro;1.99%;French Republic;13/11/2006;2006;2;4;nov.;nov. 2006;11;46;13;lun.;Sven Svensson;A2
2036;39759;Kyrgyzstan;Bishkek;1157;2008|11;1230;3000;13110;3299;2559;1203;0,47010550996483;The Asian Trade House;;;;Asia & Australia;Prev. Soviet Rep.;Bisjkek;198 500;5.42;1.40%;Som;Not known;Kyrghyz Republic;07/11/2008;2008;2;4;nov.;nov. 2008;11;45;7;vie.;Sven Svensson;A2
2036;39995;France;Nantes;1034;2009|7;1289;4000;14052;4599;3600;1764;0,49;Carlsborg;;;;Europe & Africa;OECD;Paris;543 965;65.82;0.56%;Euro;1.99%;French Republic;01/07/2009;2009;2;3;jul.;jul. 2009;7;27;1;mié.;Sven Svensson;A2
2036;39065;France;Nantes;1034;2006|12;1084;1000;11105;1299;1059;593;0,55996222851747;Carlsborg;;;;Europe & Africa;OECD;Paris;543 965;65.82;0.56%;Euro;1.99%;French Republic;14/12/2006;2006;2;4;dic.;dic. 2006;12;50;14;jue.;Sven Svensson;A2
2036;39986;Netherlands;Rotterdam;1062;2009|6;1286;4000;14049;4599;3240;1588;0,49012345679012;Ergo Motors;;;;Europe & Africa;OECD;Amsterdam;41 863;16.65;0.41%;Euro;1.84%;Kingdom of the Netherlands;22/06/2009;2009;1;2;jun.;jun. 2009;6;26;22;lun.;Sven Svensson;A2
2036;39201;Netherlands;Rotterdam;1062;2007|4;1110;2000;12032;2199;2200;792;0,36;Ergo Motors;;;;Europe & Africa;OECD;Amsterdam;41 863;16.65;0.41%;Euro;1.84%;Kingdom of the Netherlands;29/04/2007;2007;1;2;abr.;abr. 2007;4;18;29;dom.;Sven Svensson;A2
